,time,latitude,longitude,instrument,has_temperature,has_salinity,temperature0.0,salinity0.0,temperature6.0,salinity6.0,temperature16.0,salinity16.0,temperature33.0,salinity33.0,temperature52.0,salinity52.0,temperature73.0,salinity73.0,temperature93.0,salinity93.0,temperature115.0,salinity115.0,temperature137.0,salinity137.0,temperature160.0,salinity160.0,temperature183.0,salinity183.0,temperature206.0,salinity206.0,temperature231.0,salinity231.0,temperature257.0,salinity257.0,temperature355.0,salinity355.0,temperature411.0,salinity411.0,temperature468.0,salinity468.0,temperature525.0,salinity525.0,temperature617.0,salinity617.0,temperature801.0,salinity801.0,temperature989.0,salinity989.0,temperature1202.0,salinity1202.0,temperature1433.0,salinity1433.0,temp_res,sali_res,temperature10.0,salinity10.0,temperature20.0,salinity20.0,temperature30.0,salinity30.0,temperature50.0,salinity50.0,temperature75.0,salinity75.0,temperature100.0,salinity100.0,temperature150.0,salinity150.0,temperature200.0,salinity200.0,temperature250.0,salinity250.0,temperature9.0,salinity9.0,temperature24.0,salinity24.0,temperature48.0,salinity48.0,temperature72.0,salinity72.0,temperature96.0,salinity96.0,temperature121.0,salinity121.0,temperature146.0,salinity146.0,temperature171.0,salinity171.0,temperature197.0,salinity197.0,temperature223.0,salinity223.0,temperature248.0,salinity248.0,temperature274.0,salinity274.0,temperature300.0,salinity300.0,temperature344.0,salinity344.0,temperature387.0,salinity387.0,temperature430.0,salinity430.0,temperature512.0,salinity512.0,temperature678.0,salinity678.0,temperature850.0,salinity850.0,temperature1040.0,salinity1040.0,temperature1250.0,salinity1250.0,temperature25.0,salinity25.0,temperature51.0,salinity51.0,temperature77.0,salinity77.0,temperature102.0,salinity102.0,temperature134.0,salinity134.0,temperature161.0,salinity161.0,temperature188.0,salinity188.0,temperature216.0,salinity216.0,temperature244.0,salinity244.0,temperature272.0,salinity272.0,temperature301.0,salinity301.0,temperature330.0,salinity330.0,temperature361.0,salinity361.0,temperature462.0,salinity462.0,temperature513.0,salinity513.0,temperature619.0,salinity619.0,temperature11.0,salinity11.0,temperature27.0,salinity27.0,temperature55.0,salinity55.0,temperature82.0,salinity82.0,temperature110.0,salinity110.0,temperature165.0,salinity165.0,temperature192.0,salinity192.0,temperature220.0,salinity220.0,temperature247.0,salinity247.0,temperature275.0,salinity275.0,temperature303.0,salinity303.0,temperature381.0,salinity381.0,temperature440.0,salinity440.0,temperature499.0,salinity499.0,temperature557.0,salinity557.0,temperature675.0,salinity675.0,temperature910.0,salinity910.0,temperature1145.0,salinity1145.0,temperature1380.0,salinity1380.0,temperature1616.0,salinity1616.0,temperature125.0,salinity125.0,temperature175.0,salinity175.0,temperature225.0,salinity225.0,temperature436.0,salinity436.0,temperature490.0,salinity490.0,temperature545.0,salinity545.0,temperature654.0,salinity654.0,temperature26.0,salinity26.0,temperature78.0,salinity78.0,temperature105.0,salinity105.0,temperature131.0,salinity131.0,temperature157.0,salinity157.0,temperature208.0,salinity208.0,temperature233.0,salinity233.0,temperature259.0,salinity259.0,temperature285.0,salinity285.0,temperature312.0,salinity312.0,temperature335.0,salinity335.0,temperature385.0,salinity385.0,temperature484.0,salinity484.0,temperature583.0,salinity583.0,temperature783.0,salinity783.0,temperature1000.0,salinity1000.0,temperature1225.0,salinity1225.0,temperature1466.0,salinity1466.0,temperature158.0,salinity158.0,temperature185.0,salinity185.0,temperature212.0,salinity212.0,temperature238.0,salinity238.0,temperature265.0,salinity265.0,temperature292.0,salinity292.0,temperature320.0,salinity320.0,temperature418.0,salinity418.0,temperature475.0,salinity475.0,temperature533.0,salinity533.0,temperature648.0,salinity648.0,temperature290.0,salinity290.0,temperature302.0,salinity302.0,temperature367.0,salinity367.0,temperature406.0,salinity406.0,temperature482.0,salinity482.0,temperature635.0,salinity635.0,temperature789.0,salinity789.0,temperature947.0,salinity947.0,temperature1128.0,salinity1128.0,temperature12.0,salinity12.0,temperature60.0,salinity60.0,temperature90.0,salinity90.0,temperature119.0,salinity119.0,temperature149.0,salinity149.0,temperature179.0,salinity179.0,temperature209.0,salinity209.0,temperature239.0,salinity239.0,temperature269.0,salinity269.0,temperature299.0,salinity299.0,temperature329.0,salinity329.0,temperature358.0,salinity358.0,temperature408.0,salinity408.0,temperature450.0,salinity450.0,temperature514.0,salinity514.0,temperature579.0,salinity579.0,temperature644.0,salinity644.0,temperature774.0,salinity774.0,temperature120.0,salinity120.0,temperature144.0,salinity144.0,temperature168.0,salinity168.0,temperature191.0,salinity191.0,temperature218.0,salinity218.0,temperature246.0,salinity246.0,temperature435.0,salinity435.0,temperature495.0,salinity495.0,temperature555.0,salinity555.0,temperature615.0,salinity615.0,temperature735.0,salinity735.0,temperature975.0,salinity975.0,temperature1215.0,salinity1215.0,temperature1455.0,salinity1455.0,temperature1695.0,salinity1695.0,temperature70.0,salinity70.0,temperature92.0,salinity92.0,temperature114.0,salinity114.0,temperature135.0,salinity135.0,temperature180.0,salinity180.0,temperature203.0,salinity203.0,temperature229.0,salinity229.0,temperature255.0,salinity255.0,temperature282.0,salinity282.0,temperature370.0,salinity370.0,temperature423.0,salinity423.0,temperature476.0,salinity476.0,temperature529.0,salinity529.0,temperature634.0,salinity634.0,temperature54.0,salinity54.0,temperature109.0,salinity109.0,temperature166.0,salinity166.0,temperature194.0,salinity194.0,temperature252.0,salinity252.0,temperature311.0,salinity311.0,temperature341.0,salinity341.0,temperature373.0,salinity373.0,temperature433.0,salinity433.0,temperature492.0,salinity492.0,temperature552.0,salinity552.0,temperature672.0,salinity672.0,temperature921.0,salinity921.0,temperature1171.0,salinity1171.0,temperature1421.0,salinity1421.0,temperature1673.0,salinity1673.0,temperature95.0,salinity95.0,temperature142.0,salinity142.0,temperature215.0,salinity215.0,temperature240.0,salinity240.0,temperature264.0,salinity264.0,temperature289.0,salinity289.0,temperature402.0,salinity402.0,temperature461.0,salinity461.0,temperature520.0,salinity520.0,temperature698.0,salinity698.0,temperature99.0,salinity99.0,temperature124.0,salinity124.0,temperature174.0,salinity174.0,temperature226.0,salinity226.0,temperature254.0,salinity254.0,temperature310.0,salinity310.0,temperature382.0,salinity382.0,temperature544.0,salinity544.0,temperature645.0,salinity645.0,temperature842.0,salinity842.0,temperature1039.0,salinity1039.0,temperature1234.0,salinity1234.0,temperature1427.0,salinity1427.0,temperature184.0,salinity184.0,temperature266.0,salinity266.0,temperature293.0,salinity293.0,temperature321.0,salinity321.0,temperature444.0,salinity444.0,temperature502.0,salinity502.0,temperature560.0,salinity560.0,temperature80.0,salinity80.0,temperature107.0,salinity107.0,temperature187.0,salinity187.0,temperature242.0,salinity242.0,temperature270.0,salinity270.0,temperature297.0,salinity297.0,temperature324.0,salinity324.0,temperature384.0,salinity384.0,temperature437.0,salinity437.0,temperature543.0,salinity543.0,temperature847.0,salinity847.0,temperature1052.0,salinity1052.0,temperature1257.0,salinity1257.0,temperature1465.0,salinity1465.0,temperature97.0,salinity97.0,temperature141.0,salinity141.0,temperature207.0,salinity207.0,temperature232.0,salinity232.0,temperature283.0,salinity283.0,temperature428.0,salinity428.0,temperature486.0,salinity486.0,temperature661.0,salinity661.0,temperature199.0,salinity199.0,temperature224.0,salinity224.0,temperature249.0,salinity249.0,temperature273.0,salinity273.0,temperature298.0,salinity298.0,temperature350.0,salinity350.0,temperature400.0,salinity400.0,temperature500.0,salinity500.0,temperature620.0,salinity620.0,temperature81.0,salinity81.0,temperature136.0,salinity136.0,temperature164.0,salinity164.0,temperature245.0,salinity245.0,temperature328.0,salinity328.0,temperature409.0,salinity409.0,temperature467.0,salinity467.0,temperature526.0,salinity526.0,temperature584.0,salinity584.0,temperature699.0,salinity699.0,temperature926.0,salinity926.0,temperature1158.0,salinity1158.0,temperature1394.0,salinity1394.0,temperature1633.0,salinity1633.0,temperature74.0,salinity74.0,temperature68.0,salinity68.0,temperature104.0,salinity104.0,temperature130.0,salinity130.0,temperature140.0,salinity140.0,temperature147.0,salinity147.0,temperature163.0,salinity163.0,temperature112.0,salinity112.0,temperature154.0,salinity154.0,temperature170.0,salinity170.0,temperature190.0,salinity190.0,temperature40.0,salinity40.0,temperature91.0,salinity91.0,temperature86.0,salinity86.0,temperature143.0,salinity143.0,temperature56.0,salinity56.0,temperature94.0,salinity94.0,temperature106.0,salinity106.0,temperature63.0,salinity63.0,temperature357.0,salinity357.0,temperature407.0,salinity407.0,temperature457.0,salinity457.0,temperature507.0,salinity507.0,temperature607.0,salinity607.0,temperature806.0,salinity806.0,temperature1013.0,salinity1013.0,temperature1224.0,salinity1224.0,temperature1313.0,salinity1313.0,temperature1745.0,salinity1745.0,temperature2180.0,salinity2180.0,temperature2617.0,salinity2617.0,temperature3068.0,salinity3068.0,temperature3529.0,salinity3529.0,temperature3993.0,salinity3993.0,temperature49.0,salinity49.0,temperature98.0,salinity98.0,temperature123.0,salinity123.0,temperature148.0,salinity148.0,temperature173.0,salinity173.0,temperature198.0,salinity198.0,temperature340.0,salinity340.0,temperature386.0,salinity386.0,temperature432.0,salinity432.0,temperature478.0,salinity478.0,temperature570.0,salinity570.0,temperature757.0,salinity757.0,temperature949.0,salinity949.0,temperature1146.0,salinity1146.0,temperature23.0,salinity23.0,temperature46.0,salinity46.0,temperature69.0,salinity69.0,temperature139.0,salinity139.0,temperature162.0,salinity162.0,temperature186.0,salinity186.0,temperature281.0,salinity281.0,temperature349.0,salinity349.0,temperature397.0,salinity397.0,temperature445.0,salinity445.0,temperature493.0,salinity493.0,temperature591.0,salinity591.0,temperature788.0,salinity788.0,temperature985.0,salinity985.0,temperature1183.0,salinity1183.0,temperature8.0,salinity8.0,temperature22.0,salinity22.0,temperature45.0,salinity45.0,temperature67.0,salinity67.0,temperature113.0,salinity113.0,temperature181.0,salinity181.0,temperature204.0,salinity204.0,temperature227.0,salinity227.0,temperature441.0,salinity441.0,temperature494.0,salinity494.0,temperature549.0,salinity549.0,temperature658.0,salinity658.0,temperature876.0,salinity876.0,temperature1094.0,salinity1094.0,temperature1312.0,salinity1312.0,temperature546.0,salinity546.0,temperature655.0,salinity655.0,temperature874.0,salinity874.0,temperature1314.0,salinity1314.0,temperature396.0,salinity396.0,temperature590.0,salinity590.0,temperature787.0,salinity787.0,temperature883.0,salinity883.0,temperature986.0,salinity986.0,temperature1185.0,salinity1185.0,temperature1338.0,salinity1338.0,temperature1800.0,salinity1800.0,temperature2252.0,salinity2252.0,temperature2706.0,salinity2706.0,temperature3165.0,salinity3165.0,temperature3622.0,salinity3622.0,temperature21.0,salinity21.0,temperature42.0,salinity42.0,temperature85.0,salinity85.0,temperature108.0,salinity108.0,temperature177.0,salinity177.0,temperature268.0,salinity268.0,temperature352.0,salinity352.0,temperature439.0,salinity439.0,temperature712.0,salinity712.0,temperature922.0,salinity922.0,temperature1149.0,salinity1149.0,temperature217.0,salinity217.0,temperature291.0,salinity291.0,temperature375.0,salinity375.0,temperature429.0,salinity429.0,temperature537.0,salinity537.0,temperature861.0,salinity861.0,temperature1077.0,salinity1077.0,temperature1293.0,salinity1293.0,temperature271.0,salinity271.0,temperature325.0,salinity325.0,temperature346.0,salinity346.0,temperature594.0,salinity594.0,temperature794.0,salinity794.0,temperature998.0,salinity998.0,temperature1211.0,salinity1211.0,temperature354.0,salinity354.0,temperature403.0,salinity403.0,temperature452.0,salinity452.0,temperature501.0,salinity501.0,temperature600.0,salinity600.0,temperature797.0,salinity797.0,temperature995.0,salinity995.0,temperature1192.0,salinity1192.0,temperature260.0,salinity260.0,temperature280.0,salinity280.0,temperature31.0,salinity31.0,temperature79.0,salinity79.0,temperature210.0,salinity210.0,temperature316.0,salinity316.0,temperature2.0,salinity2.0,temperature17.0,salinity17.0,temperature58.0,salinity58.0,temperature76.0,salinity76.0,temperature111.0,salinity111.0,temperature1.0,salinity1.0,temperature117.0,salinity117.0,temperature127.0,salinity127.0,temperature152.0,salinity152.0,temperature221.0,salinity221.0,temperature236.0,salinity236.0,temperature261.0,salinity261.0,temperature279.0,salinity279.0,temperature332.0,salinity332.0,temperature363.0,salinity363.0,temperature392.0,salinity392.0,temperature410.0,salinity410.0,temperature4.0,salinity4.0,temperature89.0,salinity89.0,temperature126.0,salinity126.0,temperature159.0,salinity159.0,temperature189.0,salinity189.0,temperature374.0,salinity374.0,temperature401.0,salinity401.0,temperature459.0,salinity459.0,temperature3.0,salinity3.0,temperature53.0,salinity53.0,temperature122.0,salinity122.0,temperature132.0,salinity132.0,temperature155.0,salinity155.0,temperature458.0,salinity458.0,temperature19.0,salinity19.0,temperature116.0,salinity116.0,temperature153.0,salinity153.0,temperature234.0,salinity234.0,temperature305.0,salinity305.0,temperature318.0,salinity318.0,temperature351.0,salinity351.0,temperature427.0,salinity427.0,temperature38.0,salinity38.0,temperature64.0,salinity64.0,temperature145.0,salinity145.0,temperature202.0,salinity202.0,temperature230.0,salinity230.0,temperature262.0,salinity262.0,temperature336.0,salinity336.0,temperature395.0,salinity395.0,temperature438.0,salinity438.0,temperature29.0,salinity29.0,temperature156.0,salinity156.0,temperature193.0,salinity193.0,temperature360.0,salinity360.0,temperature376.0,salinity376.0,temperature455.0,salinity455.0,temperature128.0,salinity128.0,temperature151.0,salinity151.0,temperature172.0,salinity172.0,temperature235.0,salinity235.0,temperature263.0,salinity263.0,temperature296.0,salinity296.0,temperature337.0,salinity337.0,temperature390.0,salinity390.0,temperature57.0,salinity57.0,temperature61.0,salinity61.0,temperature88.0,salinity88.0,temperature138.0,salinity138.0,temperature182.0,salinity182.0,temperature327.0,salinity327.0,temperature369.0,salinity369.0,temperature431.0,salinity431.0,temperature41.0,salinity41.0,temperature62.0,salinity62.0,temperature241.0,salinity241.0,temperature43.0,salinity43.0,temperature83.0,salinity83.0,temperature214.0,salinity214.0,temperature237.0,salinity237.0,temperature313.0,salinity313.0,temperature333.0,salinity333.0,temperature416.0,salinity416.0,temperature447.0,salinity447.0,temperature464.0,salinity464.0,temperature133.0,salinity133.0,temperature176.0,salinity176.0,temperature84.0,salinity84.0,temperature169.0,salinity169.0,temperature87.0,salinity87.0,temperature118.0,salinity118.0,temperature195.0,salinity195.0
0,1973-01-21 05:00:00,9.0,136.967,7,1,1,27.3,34.676,27.2,34.681,27.08,34.69,27.02,34.69,22.82,34.765,18.3,34.776,17.01,34.715,15.29,34.66,13.48,34.577,11.98,34.531,11.41,34.529,10.94,34.531,10.26,34.549,9.4,34.573,8.28,34.558,7.9,34.566,7.44,34.56,6.89,34.539,6.51,34.533,5.43,34.528,4.43,34.553,3.76,34.569,3.2,34.589,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1973-01-21 05:00:00,9.0,136.967,1,1,0,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27.3,,27.1,,27.1,,26.7,,18.6,,17.0,,13.3,,11.4,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1973-01-21 17:00:00,8.067,136.967,1,1,0,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27.5,,27.5,,27.5,,25.8,,18.9,,13.3,,11.3,,10.1,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1973-01-21 17:00:00,8.067,136.917,7,1,1,27.5,34.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,,,,,,,,,,,,,,,,,,,27.46,34.755,27.46,34.754,27.33,34.777,19.37,34.782,14.12,34.627,11.89,34.573,11.32,34.56,10.48,34.555,10.0,34.559,9.64,34.566,9.21,34.583,8.82,34.585,8.47,34.562,8.06,34.557,7.92,34.563,7.5,34.548,7.16,34.545,5.97,34.529,5.11,34.538,4.28,34.556,3.49,34.582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1973-01-22 02:00:00,7.5,136.967,7,1,1,27.7,34.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.68,34.551,,,,,,,,,,,,,,,1,1.0,27.56,34.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.46,34.677,22.25,34.847,16.74,34.723,14.87,34.641,11.8,34.55,10.66,34.55,9.73,34.549,9.53,34.563,9.29,34.57,8.89,34.564,8.52,34.564,8.45,34.59,8.13,34.574,7.46,34.55,7.17,34.546,6.7,34.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1973-01-22 02:00:00,7.5,137.0,1,1,0,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,27.5,,27.5,,27.5,,26.9,,19.1,,15.6,,12.0,,9.9,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
