,time,latitude,longitude,instrument,has_temperature,has_salinity,temperature0.0,salinity0.0,temperature10.0,salinity10.0,temperature20.0,salinity20.0,temperature30.0,salinity30.0,temperature50.0,salinity50.0,temperature75.0,salinity75.0,temperature100.0,salinity100.0,temperature150.0,salinity150.0,temperature200.0,salinity200.0,temperature250.0,salinity250.0,temp_res,temperature25.0,salinity25.0,temperature125.0,salinity125.0,temperature175.0,salinity175.0,temperature199.0,salinity199.0,temperature223.0,salinity223.0,temperature247.0,salinity247.0,temperature270.0,salinity270.0,temperature293.0,salinity293.0,temperature379.0,salinity379.0,temperature433.0,salinity433.0,temperature487.0,salinity487.0,temperature541.0,salinity541.0,temperature650.0,salinity650.0,temperature867.0,salinity867.0,temperature1087.0,salinity1087.0,temperature1300.0,salinity1300.0,sali_res,temperature49.0,salinity49.0,temperature74.0,salinity74.0,temperature99.0,salinity99.0,temperature124.0,salinity124.0,temperature148.0,salinity148.0,temperature173.0,salinity173.0,temperature197.0,salinity197.0,temperature221.0,salinity221.0,temperature245.0,salinity245.0,temperature268.0,salinity268.0,temperature290.0,salinity290.0,temperature353.0,salinity353.0,temperature409.0,salinity409.0,temperature465.0,salinity465.0,temperature521.0,salinity521.0,temperature653.0,salinity653.0,temperature844.0,salinity844.0,temperature1040.0,salinity1040.0,temperature1237.0,salinity1237.0,temperature11.0,salinity11.0,temperature27.0,salinity27.0,temperature54.0,salinity54.0,temperature81.0,salinity81.0,temperature108.0,salinity108.0,temperature135.0,salinity135.0,temperature190.0,salinity190.0,temperature217.0,salinity217.0,temperature243.0,salinity243.0,temperature271.0,salinity271.0,temperature298.0,salinity298.0,temperature325.0,salinity325.0,temperature344.0,salinity344.0,temperature406.0,salinity406.0,temperature469.0,salinity469.0,temperature532.0,salinity532.0,temperature659.0,salinity659.0,temperature134.0,salinity134.0,temperature161.0,salinity161.0,temperature187.0,salinity187.0,temperature214.0,salinity214.0,temperature240.0,salinity240.0,temperature266.0,salinity266.0,temperature292.0,salinity292.0,temperature318.0,salinity318.0,temperature340.0,salinity340.0,temperature387.0,salinity387.0,temperature435.0,salinity435.0,temperature483.0,salinity483.0,temperature572.0,salinity572.0,temperature771.0,salinity771.0,temperature976.0,salinity976.0,temperature1186.0,salinity1186.0,temperature73.0,salinity73.0,temperature98.0,salinity98.0,temperature122.0,salinity122.0,temperature146.0,salinity146.0,temperature171.0,salinity171.0,temperature195.0,salinity195.0,temperature219.0,salinity219.0,temperature267.0,salinity267.0,temperature291.0,salinity291.0,temperature347.0,salinity347.0,temperature397.0,salinity397.0,temperature448.0,salinity448.0,temperature499.0,salinity499.0,temperature601.0,salinity601.0,temperature123.0,salinity123.0,temperature169.0,salinity169.0,temperature191.0,salinity191.0,temperature213.0,salinity213.0,temperature236.0,salinity236.0,temperature259.0,salinity259.0,temperature282.0,salinity282.0,temperature330.0,salinity330.0,temperature377.0,salinity377.0,temperature425.0,salinity425.0,temperature474.0,salinity474.0,temperature777.0,salinity777.0,temperature983.0,salinity983.0,temperature1192.0,salinity1192.0,temperature147.0,salinity147.0,temperature172.0,salinity172.0,temperature196.0,salinity196.0,temperature337.0,salinity337.0,temperature402.0,salinity402.0,temperature466.0,salinity466.0,temperature670.0,salinity670.0,temperature222.0,salinity222.0,temperature296.0,salinity296.0,temperature459.0,salinity459.0,temperature512.0,salinity512.0,temperature621.0,salinity621.0,temperature837.0,salinity837.0,temperature1055.0,salinity1055.0,temperature1273.0,salinity1273.0,temperature174.0,salinity174.0,temperature224.0,salinity224.0,temperature248.0,salinity248.0,temperature273.0,salinity273.0,temperature385.0,salinity385.0,temperature439.0,salinity439.0,temperature493.0,salinity493.0,temperature548.0,salinity548.0,temperature657.0,salinity657.0,temperature149.0,salinity149.0,temperature446.0,salinity446.0,temperature496.0,salinity496.0,temperature595.0,salinity595.0,temperature794.0,salinity794.0,temperature993.0,salinity993.0,temperature434.0,salinity434.0,temperature489.0,salinity489.0,temperature544.0,salinity544.0,temperature654.0,salinity654.0,temperature162.0,salinity162.0,temperature189.0,salinity189.0,temperature216.0,salinity216.0,temperature269.0,salinity269.0,temperature294.0,salinity294.0,temperature319.0,salinity319.0,temperature354.0,salinity354.0,temperature405.0,salinity405.0,temperature456.0,salinity456.0,temperature508.0,salinity508.0,temperature614.0,salinity614.0,temperature830.0,salinity830.0,temperature1048.0,salinity1048.0,temperature1266.0,salinity1266.0,temperature24.0,salinity24.0,temperature192.0,salinity192.0,temperature237.0,salinity237.0,temperature260.0,salinity260.0,temperature284.0,salinity284.0,temperature357.0,salinity357.0,temperature408.0,salinity408.0,temperature460.0,salinity460.0,temperature513.0,salinity513.0,temperature26.0,salinity26.0,temperature52.0,salinity52.0,temperature78.0,salinity78.0,temperature103.0,salinity103.0,temperature126.0,salinity126.0,temperature449.0,salinity449.0,temperature500.0,salinity500.0,temperature603.0,salinity603.0,temperature813.0,salinity813.0,temperature1025.0,salinity1025.0,temperature48.0,salinity48.0,temperature72.0,salinity72.0,temperature95.0,salinity95.0,temperature119.0,salinity119.0,temperature142.0,salinity142.0,temperature165.0,salinity165.0,temperature209.0,salinity209.0,temperature230.0,salinity230.0,temperature463.0,salinity463.0,temperature518.0,salinity518.0,temperature627.0,salinity627.0,temperature300.0,salinity300.0,temperature373.0,salinity373.0,temperature426.0,salinity426.0,temperature479.0,salinity479.0,temperature638.0,salinity638.0,temperature850.0,salinity850.0,temperature1066.0,salinity1066.0,temperature1284.0,salinity1284.0,temperature97.0,salinity97.0,temperature121.0,salinity121.0,temperature144.0,salinity144.0,temperature167.0,salinity167.0,temperature210.0,salinity210.0,temperature231.0,salinity231.0,temperature251.0,salinity251.0,temperature333.0,salinity333.0,temperature378.0,salinity378.0,temperature473.0,salinity473.0,temperature41.0,salinity41.0,temperature68.0,salinity68.0,temperature89.0,salinity89.0,temperature101.0,salinity101.0,temperature105.0,salinity105.0,temperature111.0,salinity111.0,temperature140.0,salinity140.0,temperature155.0,salinity155.0,temperature183.0,salinity183.0,temperature215.0,salinity215.0,temperature228.0,salinity228.0,temperature239.0,salinity239.0,temperature278.0,salinity278.0,temperature326.0,salinity326.0,temperature350.0,salinity350.0,temperature420.0,salinity420.0,temperature4.0,salinity4.0,temperature29.0,salinity29.0,temperature38.0,salinity38.0,temperature47.0,salinity47.0,temperature51.0,salinity51.0,temperature55.0,salinity55.0,temperature59.0,salinity59.0,temperature71.0,salinity71.0,temperature82.0,salinity82.0,temperature93.0,salinity93.0,temperature107.0,salinity107.0,temperature112.0,salinity112.0,temperature129.0,salinity129.0,temperature136.0,salinity136.0,temperature154.0,salinity154.0,temperature157.0,salinity157.0,temperature159.0,salinity159.0,temperature168.0,salinity168.0,temperature180.0,salinity180.0,temperature193.0,salinity193.0,temperature202.0,salinity202.0,temperature208.0,salinity208.0,temperature241.0,salinity241.0,temperature280.0,salinity280.0,temperature322.0,salinity322.0,temperature356.0,salinity356.0,temperature367.0,salinity367.0,temperature399.0,salinity399.0,temperature413.0,salinity413.0,temperature438.0,salinity438.0,temperature468.0,salinity468.0,temperature8.0,salinity8.0,temperature14.0,salinity14.0,temperature57.0,salinity57.0,temperature66.0,salinity66.0,temperature79.0,salinity79.0,temperature83.0,salinity83.0,temperature85.0,salinity85.0,temperature104.0,salinity104.0,temperature120.0,salinity120.0,temperature160.0,salinity160.0,temperature166.0,salinity166.0,temperature203.0,salinity203.0,temperature238.0,salinity238.0,temperature276.0,salinity276.0,temperature288.0,salinity288.0,temperature320.0,salinity320.0,temperature341.0,salinity341.0,temperature359.0,salinity359.0,temperature471.0,salinity471.0,temperature486.0,salinity486.0,temperature17.0,salinity17.0,temperature23.0,salinity23.0,temperature31.0,salinity31.0,temperature42.0,salinity42.0,temperature46.0,salinity46.0,temperature53.0,salinity53.0,temperature60.0,salinity60.0,temperature110.0,salinity110.0,temperature117.0,salinity117.0,temperature141.0,salinity141.0,temperature153.0,salinity153.0,temperature178.0,salinity178.0,temperature181.0,salinity181.0,temperature186.0,salinity186.0,temperature204.0,salinity204.0,temperature272.0,salinity272.0,temperature431.0,salinity431.0,temperature33.0,salinity33.0,temperature39.0,salinity39.0,temperature64.0,salinity64.0,temperature69.0,salinity69.0,temperature77.0,salinity77.0,temperature138.0,salinity138.0,temperature152.0,salinity152.0,temperature184.0,salinity184.0,temperature194.0,salinity194.0,temperature255.0,salinity255.0,temperature285.0,salinity285.0,temperature313.0,salinity313.0,temperature334.0,salinity334.0,temperature365.0,salinity365.0,temperature430.0,salinity430.0,temperature34.0,salinity34.0,temperature56.0,salinity56.0,temperature65.0,salinity65.0,temperature76.0,salinity76.0,temperature96.0,salinity96.0,temperature115.0,salinity115.0,temperature127.0,salinity127.0,temperature139.0,salinity139.0,temperature151.0,salinity151.0,temperature156.0,salinity156.0,temperature179.0,salinity179.0,temperature233.0,salinity233.0,temperature254.0,salinity254.0,temperature289.0,salinity289.0,temperature363.0,salinity363.0,temperature391.0,salinity391.0,temperature419.0,salinity419.0,temperature440.0,salinity440.0,temperature67.0,salinity67.0,temperature90.0,salinity90.0,temperature130.0,salinity130.0,temperature143.0,salinity143.0,temperature220.0,salinity220.0,temperature234.0,salinity234.0,temperature261.0,salinity261.0,temperature263.0,salinity263.0,temperature275.0,salinity275.0,temperature281.0,salinity281.0,temperature287.0,salinity287.0,temperature302.0,salinity302.0,temperature346.0,salinity346.0,temperature351.0,salinity351.0,temperature386.0,salinity386.0,temperature412.0,salinity412.0,temperature198.0,salinity198.0,temperature297.0,salinity297.0,temperature368.0,salinity368.0,temperature422.0,salinity422.0,temperature476.0,salinity476.0,temperature530.0,salinity530.0,temperature853.0,salinity853.0,temperature1072.0,salinity1072.0,temperature1302.0,salinity1302.0,temperature400.0,salinity400.0,temperature450.0,salinity450.0,temperature21.0,salinity21.0,temperature63.0,salinity63.0,temperature84.0,salinity84.0,temperature315.0,salinity315.0,temperature461.0,salinity461.0,temperature615.0,salinity615.0,temperature783.0,salinity783.0,temperature970.0,salinity970.0,temperature1140.0,salinity1140.0,temperature1582.0,salinity1582.0,temperature2040.0,salinity2040.0,temperature2507.0,salinity2507.0,temperature109.0,salinity109.0,temperature164.0,salinity164.0,temperature218.0,salinity218.0,temperature328.0,salinity328.0,temperature382.0,salinity382.0,temperature436.0,salinity436.0,temperature491.0,salinity491.0,temperature546.0,salinity546.0,temperature655.0,salinity655.0,temperature249.0,salinity249.0,temperature274.0,salinity274.0,temperature299.0,salinity299.0,temperature396.0,salinity396.0,temperature348.0,salinity348.0,temperature495.0,salinity495.0,temperature593.0,salinity593.0,temperature358.0,salinity358.0,temperature520.0,salinity520.0,temperature629.0,salinity629.0,temperature845.0,salinity845.0,temperature1062.0,salinity1062.0,temperature1281.0,salinity1281.0,temperature1584.0,salinity1584.0,temperature2079.0,salinity2079.0,temperature2578.0,salinity2578.0,temperature3077.0,salinity3077.0,temperature3576.0,salinity3576.0,temperature4075.0,salinity4075.0,temperature242.0,salinity242.0,temperature361.0,salinity361.0,temperature416.0,salinity416.0,temperature470.0,salinity470.0,temperature525.0,salinity525.0,temperature636.0,salinity636.0,temperature253.0,salinity253.0,temperature324.0,salinity324.0,temperature338.0,salinity338.0,temperature417.0,salinity417.0,temperature678.0,salinity678.0,temperature1061.0,salinity1061.0,temperature1430.0,salinity1430.0,temperature1900.0,salinity1900.0,temperature2470.0,salinity2470.0,temperature3032.0,salinity3032.0,temperature9.0,salinity9.0,temperature45.0,salinity45.0,temperature176.0,salinity176.0,temperature372.0,salinity372.0,temperature562.0,salinity562.0,temperature80.0,salinity80.0,temperature106.0,salinity106.0,temperature132.0,salinity132.0,temperature158.0,salinity158.0,temperature262.0,salinity262.0,temperature472.0,salinity472.0,temperature567.0,salinity567.0,temperature763.0,salinity763.0,temperature973.0,salinity973.0,temperature1191.0,salinity1191.0,temperature1258.0,salinity1258.0,temperature1729.0,salinity1729.0,temperature2330.0,salinity2330.0,temperature2723.0,salinity2723.0,temperature3217.0,salinity3217.0,temperature3709.0,salinity3709.0,temperature4201.0,salinity4201.0,temperature246.0,salinity246.0,temperature295.0,salinity295.0,temperature345.0,salinity345.0,temperature395.0,salinity395.0,temperature445.0,salinity445.0,temperature170.0,salinity170.0,temperature490.0,salinity490.0,temperature652.0,salinity652.0,temperature1083.0,salinity1083.0,temperature188.0,salinity188.0,temperature360.0,salinity360.0,temperature519.0,salinity519.0,temperature628.0,salinity628.0,temperature118.0,salinity118.0,temperature182.0,salinity182.0,temperature226.0,salinity226.0,temperature343.0,salinity343.0,temperature429.0,salinity429.0,temperature526.0,salinity526.0,temperature102.0,salinity102.0,temperature279.0,salinity279.0,temperature481.0,salinity481.0,temperature576.0,salinity576.0,temperature769.0,salinity769.0,temperature967.0,salinity967.0,temperature1172.0,salinity1172.0,temperature1418.0,salinity1418.0,temperature1710.0,salinity1710.0,temperature2100.0,salinity2100.0,temperature2586.0,salinity2586.0,temperature3075.0,salinity3075.0,temperature3563.0,salinity3563.0,temperature4053.0,salinity4053.0,temperature145.0,salinity145.0,temperature555.0,salinity555.0,temperature283.0,salinity283.0,temperature286.0,salinity286.0,temperature633.0,salinity633.0,temperature851.0,salinity851.0,temperature339.0,salinity339.0,temperature498.0,salinity498.0,temperature674.0,salinity674.0,temperature781.0,salinity781.0,temperature881.0,salinity881.0,temperature1095.0,salinity1095.0,temperature1157.0,salinity1157.0,temperature1559.0,salinity1559.0,temperature1975.0,salinity1975.0,temperature2366.0,salinity2366.0,temperature2687.0,salinity2687.0,temperature3025.0,salinity3025.0,temperature314.0,salinity314.0,temperature415.0,salinity415.0,temperature88.0,salinity88.0,temperature316.0,salinity316.0,temperature477.0,salinity477.0,temperature575.0,salinity575.0,temperature700.0,salinity700.0,temperature790.0,salinity790.0,temperature257.0,salinity257.0,temperature447.0,salinity447.0,temperature778.0,salinity778.0,temperature28.0,salinity28.0,temperature86.0,salinity86.0,temperature114.0,salinity114.0,temperature303.0,salinity303.0,temperature331.0,salinity331.0,temperature355.0,salinity355.0,temperature410.0,salinity410.0,temperature522.0,salinity522.0,temperature720.0,salinity720.0,temperature861.0,salinity861.0,temperature1096.0,salinity1096.0,temperature1340.0,salinity1340.0,temperature225.0,salinity225.0,temperature596.0,salinity596.0,temperature836.0,salinity836.0,temperature1076.0,salinity1076.0,temperature1316.0,salinity1316.0,temperature133.0,salinity133.0,temperature252.0,salinity252.0,temperature602.0,salinity602.0,temperature810.0,salinity810.0,temperature1035.0,salinity1035.0,temperature384.0,salinity384.0,temperature475.0,salinity475.0,temperature565.0,salinity565.0,temperature749.0,salinity749.0,temperature938.0,salinity938.0,temperature1133.0,salinity1133.0,temperature87.0,salinity87.0,temperature94.0,salinity94.0,temperature128.0,salinity128.0,temperature163.0,salinity163.0,temperature235.0,salinity235.0,temperature258.0,salinity258.0,temperature457.0,salinity457.0,temperature185.0,salinity185.0,temperature305.0,salinity305.0,temperature411.0,salinity411.0,temperature13.0,salinity13.0,temperature36.0,salinity36.0,temperature232.0,salinity232.0,temperature306.0,salinity306.0,temperature427.0,salinity427.0,temperature177.0,salinity177.0,temperature317.0,salinity317.0,temperature371.0,salinity371.0,temperature423.0,salinity423.0,temperature44.0,salinity44.0,temperature113.0,salinity113.0,temperature131.0,salinity131.0,temperature211.0,salinity211.0,temperature381.0,salinity381.0,temperature398.0,salinity398.0,temperature428.0,salinity428.0,temperature458.0,salinity458.0,temperature70.0,salinity70.0,temperature201.0,salinity201.0,temperature349.0,salinity349.0,temperature37.0,salinity37.0,temperature227.0,salinity227.0,temperature310.0,salinity310.0,temperature454.0,salinity454.0,temperature58.0,salinity58.0,temperature92.0,salinity92.0,temperature244.0,salinity244.0,temperature265.0,salinity265.0,temperature40.0,salinity40.0,temperature229.0,salinity229.0,temperature264.0,salinity264.0,temperature321.0,salinity321.0,temperature342.0,salinity342.0,temperature369.0,salinity369.0,temperature309.0,salinity309.0,temperature327.0,salinity327.0,temperature383.0,salinity383.0,temperature421.0,salinity421.0,temperature19.0,salinity19.0,temperature370.0,salinity370.0,temperature452.0,salinity452.0,temperature205.0,salinity205.0,temperature212.0,salinity212.0,temperature308.0,salinity308.0,temperature364.0,salinity364.0,temperature375.0,salinity375.0,temperature7.0,salinity7.0,temperature380.0,salinity380.0,temperature418.0,salinity418.0,temperature116.0,salinity116.0,temperature35.0,salinity35.0,temperature207.0,salinity207.0,temperature18.0,salinity18.0,temperature388.0,salinity388.0,temperature332.0,salinity332.0,temperature312.0,salinity312.0,temperature362.0,salinity362.0,temperature502.0,salinity502.0,temperature424.0,salinity424.0,temperature301.0,salinity301.0,temperature389.0,salinity389.0,temperature467.0,salinity467.0,temperature5.0,salinity5.0,temperature137.0,salinity137.0,temperature453.0,salinity453.0,temperature482.0,salinity482.0,temperature91.0,salinity91.0,temperature32.0,salinity32.0,temperature304.0,salinity304.0,temperature366.0,salinity366.0,temperature484.0,salinity484.0
0,1974-01-22 18:00:00,9.0,137.0,1,1,0,28.3,,28.3,,28.3,,28.3,,28.3,,28.0,,26.5,,18.5,,13.8,,11.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1974-01-22 18:00:00,9.0,137.0,7,1,1,28.3,34.123,28.18,34.109,,,,,28.16,34.144,27.85,34.625,25.94,34.79,18.8,34.726,,,,,1,28.2,34.125,22.3,34.815,15.01,34.613,14.76,34.575,12.55,34.521,11.42,34.508,10.42,34.513,9.58,34.52,8.48,34.552,8.17,34.558,7.58,34.542,7.2,34.54,6.4,34.529,5.26,34.534,4.11,34.56,3.33,34.582,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1974-01-23 03:00:00,7.0,137.017,7,1,1,28.2,34.062,28.2,,28.2,,28.2,,28.2,,27.8,,26.0,,19.8,,13.5,,10.1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1974-01-23 03:00:00,9.0,137.0,7,1,1,28.3,34.123,28.3,,28.3,,28.3,,28.3,,28.0,,26.5,,18.5,,13.8,,11.3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
